flux1:, 0.09999999999999999, 1.8392235204829767e-05, -7.259467687598002e-06
flux1:, 0.10101010101010101, 2.7629932558236724e-05, -1.1107162110079347e-05
flux1:, 0.10202020202020201, 4.1001228946782745e-05, -1.687561915798036e-05
flux1:, 0.10303030303030303, 6.018966076122556e-05, -2.5425779493709066e-05
flux1:, 0.10404040404040403, 8.758554071933231e-05, -3.794958119189475e-05
flux1:, 0.10505050505050505, 0.00012656696778129198, -5.612512808928115e-05
flux1:, 0.10606060606060605, 0.0001817948859871414, -8.232188174309142e-05
flux1:, 0.10707070707070707, 0.0002594514094902856, -0.00011981531280672989
flux1:, 0.10808080808080807, 0.00036736164837695035, -0.00017300125173897737
flux1:, 0.10909090909090909, 0.0005150131339048232, -0.0002476730940385436
flux1:, 0.11010101010101009, 0.0007136181099374187, -0.00035145561406042276
flux1:, 0.1111111111111111, 0.000976491765781944, -0.0004944142331545938
flux1:, 0.11212121212121212, 0.001320033637882244, -0.0006897357105189368
flux1:, 0.11313131313131312, 0.0017653940714397098, -0.0009543556354451615
flux1:, 0.11414141414141414, 0.0023404727796352857, -0.0013095604571818236
flux1:, 0.11515151515151514, 0.0030813962415392098, -0.00178176942635486
flux1:, 0.11616161616161616, 0.00403238648982478, -0.0024036650652026112
flux1:, 0.11717171717171716, 0.005243320443599316, -0.003215529845495731
flux1:, 0.11818181818181818, 0.0067654019326068, -0.004266367104375331
flux1:, 0.11919191919191918, 0.008646855439680507, -0.005614491919262783
flux1:, 0.1202020202020202, 0.01093151919216431, -0.007327765334325842
flux1:, 0.12121212121212122, 0.013662645730574859, -0.009483956648205717
flux1:, 0.12222222222222222, 0.016891656214045488, -0.012171369840123677
flux1:, 0.12323232323232322, 0.020687811926714893, -0.015489082100052717
flux1:, 0.12424242424242424, 0.025141833250101497, -0.019545790960292506
flux1:, 0.12525252525252525, 0.030356908924095326, -0.02445697561825654
flux1:, 0.12626262626262627, 0.03642559821895525, -0.030341193060385574
flux1:, 0.12727272727272726, 0.043399454139868496, -0.037316594482239424
flux1:, 0.12828282828282828, 0.051265553966074316, -0.045497528228940605
flux1:, 0.1292929292929293, 0.05994526455217526, -0.05498969063508951
flux1:, 0.1303030303030303, 0.06932247771247423, -0.06588244473333463
flux1:, 0.13131313131313133, 0.0792932466729839, -0.07823895691112129
flux1:, 0.13232323232323231, 0.08981355235959668, -0.09208689606441034
flux1:, 0.13333333333333333, 0.10091627111391405, -0.10741201812358188
flux1:, 0.13434343434343435, 0.1126784799481681, -0.12415453197962359
flux1:, 0.13535353535353534, 0.12514418138822478, -0.14220605058369987
flux1:, 0.13636363636363635, 0.13823455556291073, -0.16140597707469084
flux1:, 0.13737373737373737, 0.15169266707583232, -0.18153922553937854
flux1:, 0.1383838383838384, 0.1651008499765993, -0.2023386355192584
flux1:, 0.1393939393939394, 0.17797726043644935, -0.2234929976164847
flux1:, 0.14040404040404042, 0.18991750028249924, -0.24465758780892138
flux1:, 0.1414141414141414, 0.2007192033208967, -0.26546274435506817
flux1:, 0.14242424242424243, 0.21042904111384908, -0.2855199209564812
flux1:, 0.14343434343434344, 0.21928516639586365, -0.30442898659665657
flux1:, 0.14444444444444443, 0.2275788672092783, -0.3217912377685435
flux1:, 0.14545454545454545, 0.2355016267616578, -0.33722816979319786
flux1:, 0.14646464646464646, 0.24305426682159292, -0.3504010978918975
flux1:, 0.14747474747474748, 0.2500646677935973, -0.3610267607635617
flux1:, 0.1484848484848485, 0.2563025527542378, -0.3688876521232772
flux1:, 0.14949494949494951, 0.2616240401003089, -0.37383950077031897
flux1:, 0.1505050505050505, 0.2660572251736532, -0.37581676009419646
flux1:, 0.15151515151515152, 0.26976855821929413, -0.3748343647089722
flux1:, 0.15252525252525254, 0.27291648458952805, -0.37098265443703643
flux1:, 0.15353535353535352, 0.27546900195082397, -0.3644152858336814
flux1:, 0.15454545454545454, 0.2770958486181757, -0.35533453532603354
flux1:, 0.15555555555555556, 0.27722101810004324, -0.34397916542938956
flux1:, 0.15656565656565657, 0.27524432792364373, -0.33061675055659473
flux1:, 0.1575757575757576, 0.27084740960910947, -0.315537832484581
flux1:, 0.15858585858585858, 0.26423760214672365, -0.29904857196837054
flux1:, 0.1595959595959596, 0.25618955464110466, -0.281460460049132
flux1:, 0.1606060606060606, 0.24782440361699956, -0.2630804821529249
flux1:, 0.16161616161616163, 0.24018818904091094, -0.24420453662081174
flux1:, 0.16262626262626262, 0.2337976085681475, -0.22511445606483027
flux1:, 0.16363636363636364, 0.22835711129546848, -0.20607562166294072
flux1:, 0.16464646464646465, 0.2227922967731971, -0.18733191431320023
flux1:, 0.16565656565656567, 0.215612114352598, -0.16909824674441212
flux1:, 0.16666666666666669, 0.20546592523493373, -0.15155422960712364
flux1:, 0.1676767676767677, 0.19167036941680915, -0.13484286361854828
flux1:, 0.1686868686868687, 0.17448991720013904, -0.11907513262282772
flux1:, 0.1696969696969697, 0.15506134588015769, -0.10433709705765226
flux1:, 0.1707070707070707, 0.13500658013480454, -0.09069467447106239
flux1:, 0.1717171717171717, 0.11590771736902776, -0.07819381108266797
flux1:, 0.17272727272727273, 0.09886286645719898, -0.0668576563703647
flux1:, 0.17373737373737375, 0.0842848582212159, -0.05668476726167305
flux1:, 0.17474747474747476, 0.07198106236283275, -0.04765079330004513
flux1:, 0.17575757575757578, 0.06142704811434242, -0.03971276829972726
flux1:, 0.1767676767676768, 0.052080207327515594, -0.03281320394838205
flux1:, 0.17777777777777778, 0.043595246564976396, -0.02688239671431949
flux1:, 0.1787878787878788, 0.03587964520808089, -0.021839908899688367
flux1:, 0.1797979797979798, 0.029014605427897733, -0.01759725289613003
flux1:, 0.1808080808080808, 0.023120498167924188, -0.014062461771780397
flux1:, 0.18181818181818182, 0.018247519151206006, -0.011145178994419224
flux1:, 0.18282828282828284, 0.014335099719160199, -0.00876031337129723
flux1:, 0.18383838383838386, 0.011236837607218308, -0.006829527583879268
flux1:, 0.18484848484848487, 0.008777323075674862, -0.005281404667729993
flux1:, 0.18585858585858586, 0.006803289792251957, -0.0040515432370049256
flux1:, 0.18686868686868688, 0.005207475906263283, -0.003083038501823305
flux1:, 0.1878787878787879, 0.00392470469314936, -0.0023269027505374053
flux1:, 0.18888888888888888, 0.00291339603186057, -0.0017418528146008565
flux1:, 0.1898989898989899, 0.002137596949351862, -0.0012934366160478484
flux1:, 0.19090909090909092, 0.0015580972388114234, -0.0009529693807107264
flux1:, 0.19191919191919193, 0.0011329260742095047, -0.0006967165756324292
flux1:, 0.19292929292929295, 0.0008225505720890447, -0.0005053749912839308
flux1:, 0.19393939393939397, 0.0005946812504116348, -0.0003636117026285624
flux1:, 0.19494949494949496, 0.0004260201506532228, -0.00025947012409364165
flux1:, 0.19595959595959597, 0.0003010468981229149, -0.0001836790254101851
flux1:, 0.19696969696969696, 0.00020942532498317598, -0.00012903406685994964
flux1:, 0.19797979797979798, 0.00014361635473613324, -8.995924536587051e-05
flux1:, 0.198989898989899, 9.747467270481127e-05, -6.221552950805811e-05
flux1:, 0.2, 6.578297912427683e-05, -4.2659453654583116e-05
